City_ID,City,Country,Date,Lat,Lng,Current Description,Max Temp,Humidity %,Cloudiness %,Wind Speed
241,Cidreira,BR,2022-02-07 23:33:28,-30.1811,-50.2056,clear sky,70.7,69,0,9.4
242,Moerai,PF,2022-02-07 23:33:29,-22.4333,-151.3333,broken clouds,80.17,76,84,16.8
243,Ojinaga,MX,2022-02-07 23:33:29,29.5667,-104.4167,scattered clouds,60.57,33,40,4.61
244,Isla Mujeres,MX,2022-02-07 23:29:05,21.2311,-86.731,clear sky,78.85,71,1,6.73
245,Taoudenni,ML,2022-02-07 23:33:30,22.6783,-3.9836,clear sky,68.0,13,0,11.3
246,Olafsvik,IS,2022-02-07 23:33:31,64.8945,-23.7142,light snow,30.87,84,100,35.81
247,Arraial Do Cabo,BR,2022-02-07 23:29:35,-22.9661,-42.0278,overcast clouds,76.3,90,89,4.83
248,Bukama,CD,2022-02-07 23:33:32,-9.2,25.85,overcast clouds,68.38,99,100,2.57
249,Luanda,AO,2022-02-07 23:30:12,-8.8368,13.2343,overcast clouds,74.12,88,97,7.99
250,Half Moon Bay,US,2022-02-07 23:33:32,37.4636,-122.4286,clear sky,71.74,53,0,0.0
251,Xai-Xai,MZ,2022-02-07 23:33:33,-25.0519,33.6442,light rain,74.68,86,18,10.07
252,Bilma,NE,2022-02-07 23:33:34,18.6853,12.9164,clear sky,60.94,14,0,7.36
253,Manokwari,ID,2022-02-07 23:33:35,-0.8667,134.0833,overcast clouds,81.88,71,100,1.25
254,Abnub,EG,2022-02-07 23:33:35,27.2696,31.1511,clear sky,52.02,41,0,3.98
255,Arman,RU,2022-02-07 23:33:35,59.7,150.1667,overcast clouds,5.79,73,100,8.12
256,Dokka,NO,2022-02-07 23:33:36,60.84,10.0618,light snow,25.41,95,96,1.86
257,Muyezerskiy,RU,2022-02-07 23:33:36,63.9333,31.65,light snow,21.81,96,100,4.21
258,Lagoa,PT,2022-02-07 23:33:02,39.05,-27.9833,broken clouds,59.07,68,60,8.99
259,Gamba,GA,2022-02-07 23:33:37,-2.65,10.0,overcast clouds,77.14,91,97,6.58
260,Placer,US,2022-02-07 23:33:38,39.0666,-120.7677,clear sky,64.67,29,2,1.01
261,Gbarnga,LR,2022-02-07 23:33:38,6.9956,-9.4722,broken clouds,74.23,87,81,2.44
262,Shiyan,CN,2022-02-07 23:33:39,32.6475,110.7781,light snow,31.68,74,100,0.56
263,Bengkulu,ID,2022-02-07 23:30:21,-3.8004,102.2655,overcast clouds,74.46,85,93,5.32
264,Petrozavodsk,RU,2022-02-07 23:33:39,61.7849,34.3469,light snow,22.48,92,100,11.18
265,Mino,JP,2022-02-07 23:33:40,34.8269,135.4706,broken clouds,40.23,72,75,1.14
266,Hvide Sande,DK,2022-02-07 23:33:40,56.0045,8.1294,overcast clouds,42.1,94,90,25.93
267,Doume,CM,2022-02-07 23:33:41,4.2333,13.45,few clouds,66.78,33,12,3.04
268,Alyangula,AU,2022-02-07 23:30:53,-13.8483,136.4192,overcast clouds,84.07,84,90,0.0
269,Port Blair,IN,2022-02-07 23:33:42,11.6667,92.75,drizzle,75.24,94,40,3.44
270,Wilmington,US,2022-02-07 23:32:37,34.2257,-77.9447,overcast clouds,43.0,88,100,18.41
271,Goderich,CA,2022-02-07 23:34:17,43.7501,-81.7165,overcast clouds,30.52,86,100,10.36
272,Huarmey,PE,2022-02-07 23:34:42,-10.0681,-78.1522,overcast clouds,71.38,79,88,6.87
273,Deep River,CA,2022-02-07 23:34:43,46.1001,-77.4995,light snow,30.94,96,100,8.03
274,Shinuhayr,AM,2022-02-07 23:34:44,39.4367,46.3179,few clouds,23.27,62,19,10.31
275,Mestia,GE,2022-02-07 23:34:44,43.0458,42.7278,broken clouds,15.87,82,54,4.25
276,Ixtapa,MX,2022-02-07 23:34:44,20.7,-105.2,clear sky,76.23,69,0,10.36
277,Jining,CN,2022-02-07 23:34:45,35.405,116.5814,scattered clouds,31.57,70,34,4.45
278,Benemerito De Las Americas,MX,2022-02-07 23:34:45,16.5167,-90.6439,broken clouds,73.92,78,79,2.37
279,Vryburg,ZA,2022-02-07 23:34:46,-26.9566,24.7284,overcast clouds,66.9,55,88,3.96
280,Wanaka,NZ,2022-02-07 23:34:38,-44.7,169.15,clear sky,69.12,61,2,3.0
281,Pringsewu,ID,2022-02-07 23:34:47,-5.3582,104.9744,overcast clouds,73.9,93,93,1.12
282,Moron,AR,2022-02-07 23:34:47,-34.6534,-58.6198,clear sky,70.02,68,0,5.01
283,Port Lincoln,AU,2022-02-07 23:34:48,-34.7333,135.8667,overcast clouds,75.97,53,98,21.14
284,Vila Do Maio,CV,2022-02-07 23:34:48,15.1333,-23.2167,clear sky,68.79,80,0,10.83
285,Nanakuli,US,2022-02-07 23:34:49,21.3906,-158.1547,broken clouds,82.35,59,75,11.5
286,Dakar,SN,2022-02-07 23:34:50,14.6937,-17.4441,clear sky,70.68,94,0,2.3
287,Dalnerechensk,RU,2022-02-07 23:34:50,45.9339,133.7225,overcast clouds,-1.61,99,91,5.26
288,Kieta,PG,2022-02-07 23:34:51,-6.2167,155.6333,light rain,84.87,75,98,10.36
289,Morant Bay,JM,2022-02-07 23:34:51,17.8815,-76.4093,few clouds,80.22,79,23,7.76
290,Kamen-Na-Obi,RU,2022-02-07 23:34:52,53.7884,81.3423,scattered clouds,-1.71,95,40,5.1
291,Jos,NG,2022-02-07 23:34:52,9.9167,8.9,broken clouds,63.91,23,69,5.77
292,Srednekolymsk,RU,2022-02-07 23:34:53,67.45,153.6833,broken clouds,-39.14,98,67,5.44
293,Sembe,CG,2022-02-07 23:34:53,1.6481,14.5806,broken clouds,72.43,36,63,0.83
294,Coquimbo,CL,2022-02-07 23:31:30,-29.9533,-71.3436,few clouds,65.93,77,20,10.36
295,Ozernovskiy,RU,2022-02-07 23:34:54,51.5,156.5167,broken clouds,31.32,75,76,7.58
296,Broken Hill,AU,2022-02-07 23:30:17,-31.95,141.4333,scattered clouds,80.31,32,40,16.11
297,Rambha,IN,2022-02-07 23:34:54,19.5167,85.1,clear sky,65.12,86,3,2.84
298,Ayan,RU,2022-02-07 23:34:55,56.45,138.1667,overcast clouds,8.85,82,100,4.5
299,Rosolini,IT,2022-02-07 23:34:55,36.8242,14.9478,clear sky,55.56,75,7,11.97
300,Shieli,KZ,2022-02-07 23:34:56,44.1667,66.75,overcast clouds,28.94,80,87,4.27
301,Acapulco,MX,2022-02-07 23:34:56,16.8634,-99.8901,smoke,82.22,74,75,11.5
302,Namatanai,PG,2022-02-07 23:34:57,-3.6667,152.4333,overcast clouds,84.43,71,85,7.38
303,Coahuayana,MX,2022-02-07 23:34:57,18.7333,-103.6833,broken clouds,87.28,62,66,4.41
304,Barra Do Garcas,BR,2022-02-07 23:34:58,-15.89,-52.2567,heavy intensity rain,73.98,94,40,1.61
305,Eureka,US,2022-02-07 23:30:55,40.8021,-124.1637,broken clouds,58.19,77,58,5.99
306,Bairiki,KI,2022-02-07 23:34:59,1.3292,172.9752,broken clouds,82.22,74,78,16.31
307,Saint Anthony,US,2022-02-07 23:30:28,45.0205,-93.218,few clouds,20.79,63,20,12.66
308,Alpena,US,2022-02-07 23:34:59,45.0617,-83.4327,overcast clouds,27.1,82,100,1.99
309,Hervey Bay,AU,2022-02-07 23:35:00,-25.2986,152.8535,few clouds,81.03,71,19,8.99
310,Panacan,PH,2022-02-07 23:35:01,9.2463,118.4082,overcast clouds,80.1,75,100,8.34
311,Ponta Delgada,PT,2022-02-07 23:35:02,37.7333,-25.6667,few clouds,61.5,72,20,6.91
312,Hamilton,US,2022-02-07 23:35:02,39.1834,-84.5333,clear sky,31.75,64,0,10.36
313,Arlit,NE,2022-02-07 23:35:03,18.7369,7.3853,clear sky,64.58,10,0,7.63
314,Freeport,US,2022-02-07 23:34:40,40.6576,-73.5832,mist,39.04,87,100,10.36
315,Vigrestad,NO,2022-02-07 23:35:03,58.5667,5.7,overcast clouds,45.0,93,100,26.31
316,Bhinmal,IN,2022-02-07 23:35:04,25.0,72.25,clear sky,61.52,64,0,5.37
317,Tasiilaq,GL,2022-02-07 23:35:05,65.6145,-37.6368,overcast clouds,23.16,55,100,10.25
318,Keflavik,IS,2022-02-07 23:35:05,64.0049,-22.5624,snow,34.23,60,75,51.79
319,Geraldton,AU,2022-02-07 23:35:06,-28.7667,114.6,clear sky,64.81,63,0,12.66
320,Pizhma,RU,2022-02-07 23:36:06,57.8642,47.1171,overcast clouds,3.34,100,97,4.63
321,Tautira,PF,2022-02-07 23:36:07,-17.7333,-149.15,light rain,87.82,78,100,20.38
322,Chuy,UY,2022-02-07 23:36:07,-33.6971,-53.4616,few clouds,63.99,79,22,9.51
323,Balotra,IN,2022-02-07 23:36:07,25.8333,72.2333,clear sky,63.19,73,0,7.45
324,Barmer,IN,2022-02-07 23:36:08,25.75,71.3833,clear sky,61.88,70,0,2.46
325,Nha Trang,VN,2022-02-07 23:36:09,12.25,109.1833,overcast clouds,73.4,86,99,5.48
326,Salinas,US,2022-02-07 23:36:09,36.6777,-121.6555,clear sky,74.98,56,0,10.36
327,Kishi,NG,2022-02-07 23:36:10,9.0833,3.85,few clouds,77.79,17,15,4.52
328,Hemnesberget,NO,2022-02-07 23:36:10,66.2333,13.6333,light snow,33.67,91,99,7.16
329,Sao Filipe,CV,2022-02-07 23:36:11,14.8961,-24.4956,clear sky,72.21,77,1,2.93
330,Jalu,LY,2022-02-07 23:36:11,29.0331,21.5482,few clouds,58.71,28,17,4.5
331,Torbay,CA,2022-02-07 23:35:34,47.6666,-52.7314,scattered clouds,20.57,81,40,11.5
332,Merauke,ID,2022-02-07 23:35:54,-8.4667,140.3333,overcast clouds,82.85,78,100,3.44
333,Oudtshoorn,ZA,2022-02-07 23:36:12,-33.5907,22.2014,clear sky,62.96,43,8,1.54
334,Lakatoro,VU,2022-02-07 23:36:13,-16.0999,167.4164,heavy intensity rain,80.31,91,100,28.1
335,Aksu,CN,2022-02-07 23:36:13,41.1231,80.2644,clear sky,20.95,67,8,2.73
336,Faanui,PF,2022-02-07 23:36:14,-16.4833,-151.75,overcast clouds,81.63,76,100,18.66
337,Mount Gambier,AU,2022-02-07 23:36:14,-37.8333,140.7667,clear sky,78.71,27,7,12.66
338,Thinadhoo,MV,2022-02-07 23:36:04,0.5333,72.9333,overcast clouds,82.06,71,98,15.19
339,Olinda,BR,2022-02-07 23:36:15,-8.0089,-34.8553,few clouds,82.13,69,20,8.05
340,Srinagar,IN,2022-02-07 23:36:16,34.0833,74.8167,scattered clouds,34.07,70,35,2.71
341,Vrangel,RU,2022-02-07 23:36:16,42.7297,133.0839,few clouds,18.1,60,13,8.9
342,Namibe,AO,2022-02-07 23:36:17,-15.1961,12.1522,overcast clouds,73.24,77,99,11.21
343,Limbang,MY,2022-02-07 23:36:17,4.75,115.0,overcast clouds,79.11,91,89,0.38
344,Tongzi,CN,2022-02-07 23:36:18,28.7829,105.0877,overcast clouds,41.32,83,100,4.63
345,Tandil,AR,2022-02-07 23:36:02,-37.3217,-59.1332,scattered clouds,61.41,70,34,8.23
346,Creel,MX,2022-02-07 23:36:19,27.75,-107.6333,clear sky,39.42,34,9,15.28
347,Hualmay,PE,2022-02-07 23:33:50,-11.0964,-77.6139,broken clouds,71.04,79,78,7.92
348,Camargo,MX,2022-02-07 23:36:20,27.6667,-105.1667,scattered clouds,53.22,22,36,11.21
349,Souillac,MU,2022-02-07 23:35:06,-20.5167,57.5167,broken clouds,77.38,83,75,3.44
350,Mercedes,AR,2022-02-07 23:36:20,-34.6515,-59.4307,clear sky,69.84,67,0,7.52
351,San Patricio,US,2022-02-07 23:36:21,28.017,-97.5169,clear sky,66.29,43,0,10.22
352,Tadepallegudem,IN,2022-02-07 23:36:21,16.8333,81.5,few clouds,64.29,93,15,4.72
353,Vengurla,IN,2022-02-07 23:36:22,15.8667,73.6333,few clouds,70.75,92,20,8.21
354,Popondetta,PG,2022-02-07 23:36:22,-8.7537,148.2534,overcast clouds,83.62,75,98,1.95
355,Prachuap Khiri Khan,TH,2022-02-07 23:36:23,12.2167,99.75,overcast clouds,77.68,84,97,3.04
356,Boyolangu,ID,2022-02-07 23:36:24,-8.1181,111.8935,overcast clouds,77.4,85,100,7.25
357,Norsup,VU,2022-02-07 23:36:24,-16.0667,167.3833,very heavy rain,80.33,91,100,28.25
358,Pandan Niog,PH,2022-02-07 23:36:25,6.2282,120.5631,broken clouds,81.14,81,77,11.14
359,Avanigadda,IN,2022-02-07 23:36:25,16.0215,80.9181,broken clouds,67.89,88,51,3.06
360,Izhma,RU,2022-02-07 23:36:26,65.0083,53.9113,overcast clouds,9.52,94,100,5.68
361,Senno,RU,2022-02-07 23:36:27,59.5336,33.9167,overcast clouds,22.26,94,100,7.56
362,San Rafael,AR,2022-02-07 23:33:27,-34.6177,-68.3301,clear sky,79.16,34,0,9.17
363,Mount Isa,AU,2022-02-07 23:36:27,-20.7333,139.5,broken clouds,78.57,65,75,10.36
364,Formosa,AR,2022-02-07 23:36:28,-26.1775,-58.1781,clear sky,80.58,28,0,5.75
365,Kysyl-Syr,RU,2022-02-07 23:36:28,63.8986,122.7617,overcast clouds,-26.37,99,100,2.62
366,Richards Bay,ZA,2022-02-07 23:36:29,-28.783,32.0377,clear sky,69.98,91,7,4.09
367,Iracoubo,GF,2022-02-07 23:37:29,5.4802,-53.2011,broken clouds,77.09,87,71,8.88
368,Nishihara,JP,2022-02-07 23:37:30,26.1842,127.7558,mist,67.68,94,100,25.32
369,Fuengirola,ES,2022-02-07 23:37:30,36.54,-4.6247,clear sky,57.09,91,0,10.36
370,Salalah,OM,2022-02-07 23:37:30,17.0151,54.0924,clear sky,73.49,18,0,11.5
371,Kem,RU,2022-02-07 23:37:31,64.9555,34.5793,light snow,21.83,96,100,7.16
372,Anadyr,RU,2022-02-07 23:34:16,64.75,177.4833,mist,-23.3,76,20,6.71
373,Alugan,PH,2022-02-07 23:37:32,12.2188,125.4808,overcast clouds,79.12,85,85,16.06
374,Sibolga,ID,2022-02-07 23:37:32,1.7427,98.7792,overcast clouds,75.76,74,100,3.31
375,Sao Joao Da Barra,BR,2022-02-07 23:37:33,-21.6403,-41.0511,light rain,77.14,87,97,9.33
376,Catamarca,AR,2022-02-07 23:37:33,-28.4696,-65.7852,few clouds,75.04,67,14,12.91
377,Horta,PT,2022-02-07 23:37:34,38.5333,-28.6333,broken clouds,58.78,75,78,10.0
378,Domoni,KM,2022-02-07 23:37:34,-12.2569,44.5319,moderate rain,79.83,85,77,9.95
379,Bathsheba,BB,2022-02-07 23:37:35,13.2167,-59.5167,scattered clouds,77.61,73,40,16.11
380,Mabini,PH,2022-02-07 23:37:35,15.6,120.9833,overcast clouds,77.86,78,96,4.45
381,Taltal,CL,2022-02-07 23:37:36,-25.4,-70.4833,few clouds,67.86,75,22,4.92
382,Hastings,GB,2022-02-07 23:37:36,50.8552,0.5729,overcast clouds,51.53,87,86,17.31
383,Tarko-Sale,RU,2022-02-07 23:37:36,64.9225,77.785,broken clouds,-16.35,99,56,10.29
384,Avera,US,2022-02-07 23:37:37,33.194,-82.5271,overcast clouds,45.75,83,100,3.22
385,Valparaiso,CL,2022-02-07 23:36:35,-33.0393,-71.6273,scattered clouds,66.47,73,40,10.36
386,Logan Lake,CA,2022-02-07 23:37:37,50.4998,-120.8025,few clouds,42.8,91,19,6.44
387,Zhireken,RU,2022-02-07 23:37:38,52.8249,117.3076,overcast clouds,-2.38,99,100,1.39
388,Manuk Mangkaw,PH,2022-02-07 23:37:38,4.8,119.85,overcast clouds,80.38,77,99,6.06
389,Sembakung,ID,2022-02-07 23:37:39,3.8167,117.25,overcast clouds,76.93,97,98,1.19
390,Verkhoyansk,RU,2022-02-07 23:37:39,67.5447,133.385,overcast clouds,-45.02,100,94,2.06
391,Sao Gabriel Da Cachoeira,BR,2022-02-07 23:37:40,-0.1303,-67.0892,moderate rain,73.24,99,100,2.48
392,Luderitz,NA,2022-02-07 23:37:40,-26.6481,15.1594,scattered clouds,73.58,65,38,5.23
393,Kofele,ET,2022-02-07 23:37:41,7.0667,38.7833,overcast clouds,51.21,51,89,5.88
394,Karoi,ZW,2022-02-07 23:37:41,-16.8099,29.6925,scattered clouds,60.96,95,45,3.91
395,Flinders,AU,2022-02-07 23:37:42,-34.5833,150.8552,broken clouds,70.88,67,64,8.19
396,Riyadh,SA,2022-02-07 23:32:45,24.6877,46.7219,clear sky,51.94,38,0,6.87
397,Zhigansk,RU,2022-02-07 23:33:44,66.7697,123.3711,overcast clouds,-29.67,96,97,12.01
398,Vinstra,NO,2022-02-07 23:37:42,61.5952,9.7523,overcast clouds,14.58,98,91,1.01
399,Atambua,ID,2022-02-07 23:37:43,-9.1061,124.8925,broken clouds,79.47,74,76,0.81
400,Sept-Iles,CA,2022-02-07 23:37:43,50.2001,-66.3821,overcast clouds,15.06,87,100,5.75
401,Harper,LR,2022-02-07 23:37:44,4.375,-7.7169,overcast clouds,78.76,84,99,5.48
402,Shingu,JP,2022-02-07 23:37:44,33.7333,135.9833,overcast clouds,41.99,70,100,4.18
403,Kota Bahru,MY,2022-02-07 23:37:45,6.1333,102.2386,scattered clouds,75.15,100,40,0.0
404,Beaverlodge,CA,2022-02-07 23:37:45,55.2166,-119.4361,broken clouds,40.35,64,64,24.07
405,Padang,ID,2022-02-07 23:33:40,-0.9492,100.3543,overcast clouds,73.45,81,100,4.18
406,Gat,IL,2022-02-07 23:37:46,31.61,34.7642,few clouds,51.4,69,16,4.74
407,Luena,AO,2022-02-07 23:37:46,-11.7833,19.9167,overcast clouds,59.34,97,100,4.12
408,Rokytne,UA,2022-02-07 23:37:47,51.2796,27.214,overcast clouds,30.49,94,100,7.76
409,Chabahar,IR,2022-02-07 23:37:47,25.2919,60.643,clear sky,68.38,61,0,10.07
410,Kavieng,PG,2022-02-07 23:37:48,-2.5744,150.7967,broken clouds,84.76,71,73,9.37
411,Constitucion,CL,2022-02-07 23:37:49,-35.3333,-72.4167,few clouds,59.16,92,17,11.1
412,Vyborg,RU,2022-02-07 23:37:50,60.7076,28.7528,overcast clouds,31.33,99,91,4.27
413,Saint Austell,GB,2022-02-07 23:34:56,50.3383,-4.7658,overcast clouds,52.36,93,100,14.97
414,Buin,CL,2022-02-07 23:37:50,-33.7333,-70.75,clear sky,88.02,39,0,5.19
415,Znamenskoye,RU,2022-02-07 23:38:51,57.1281,73.8282,clear sky,4.37,92,6,7.72
416,Vila,PT,2022-02-07 23:38:51,42.0304,-8.1588,broken clouds,43.68,70,69,4.81
417,New Milford,US,2022-02-07 23:38:52,40.9327,-74.0179,light intensity drizzle,38.88,91,100,5.75
418,Inhambane,MZ,2022-02-07 23:38:52,-23.865,35.3833,light rain,76.26,85,41,11.59
419,Rivadavia,AR,2022-02-07 23:38:53,-33.1905,-68.4608,clear sky,84.67,32,3,8.75
420,Honningsvag,NO,2022-02-07 23:38:53,70.9821,25.9704,broken clouds,33.04,77,82,14.63
421,Birobidzhan,RU,2022-02-07 23:38:54,48.8,132.95,overcast clouds,-3.71,92,97,1.19
422,Liverpool,GB,2022-02-07 23:34:01,53.4106,-2.9779,few clouds,52.77,83,20,20.71
423,Gobabis,NA,2022-02-07 23:38:54,-22.45,18.9667,broken clouds,71.46,51,60,6.51
424,Tres Barras,BR,2022-02-07 23:38:55,-26.1064,-50.3222,clear sky,62.01,63,0,3.69
425,Likhoslavl,RU,2022-02-07 23:38:56,57.1275,35.464,overcast clouds,32.04,94,100,7.09
426,Port-Gentil,GA,2022-02-07 23:34:57,-0.7193,8.7815,broken clouds,82.36,83,75,6.91
427,Nisia Floresta,BR,2022-02-07 23:38:56,-6.0911,-35.2086,scattered clouds,82.78,71,36,10.96
428,Bonthe,SL,2022-02-07 23:38:57,7.5264,-12.505,overcast clouds,78.24,88,97,6.22
429,Shelburne,CA,2022-02-07 23:38:58,44.0787,-80.2041,overcast clouds,30.27,92,99,7.72
430,Talnakh,RU,2022-02-07 23:38:58,69.4865,88.3972,broken clouds,-19.71,97,64,9.37
431,The Valley,AI,2022-02-07 23:36:32,18.217,-63.0578,few clouds,77.09,73,20,8.05
432,Crossville,US,2022-02-07 23:38:59,35.949,-85.0269,clear sky,44.06,39,0,5.75
433,Yining,CN,2022-02-07 23:38:59,29.0361,114.5636,overcast clouds,34.86,93,100,2.24
434,Sarankhola,BD,2022-02-07 23:39:00,22.3082,89.7897,clear sky,57.6,75,1,2.33
435,Pierre,US,2022-02-07 23:39:00,44.3683,-100.351,clear sky,63.52,14,0,17.27
436,Manali,IN,2022-02-07 23:39:01,13.1667,80.2667,scattered clouds,78.08,77,46,3.58
437,Capinzal,BR,2022-02-07 23:39:01,-27.3436,-51.6119,clear sky,59.88,65,0,0.36
438,Sitka,US,2022-02-07 23:39:02,57.0531,-135.33,light rain,40.89,75,100,8.05
439,Nhulunbuy,AU,2022-02-07 23:39:03,-12.2333,136.7667,overcast clouds,81.21,89,100,2.3
440,Longyearbyen,SJ,2022-02-07 23:39:03,78.2186,15.6401,light snow,19.24,86,100,3.44
441,Xuddur,SO,2022-02-07 23:39:04,4.1213,43.8894,broken clouds,68.4,62,55,15.28
442,Maceio,BR,2022-02-07 23:37:10,-9.6658,-35.7353,few clouds,78.24,78,20,4.61
443,Keningau,MY,2022-02-07 23:39:04,5.3378,116.1602,broken clouds,72.05,90,81,3.22
444,Badulla,LK,2022-02-07 23:39:05,6.9895,81.0557,overcast clouds,64.62,90,100,3.98
445,Itaituba,BR,2022-02-07 23:39:05,-4.2761,-55.9836,overcast clouds,74.68,92,93,1.32
446,Villaviciosa,ES,2022-02-07 23:39:06,43.4813,-5.4357,few clouds,50.61,92,12,4.56
447,Shubarkuduk,KZ,2022-02-07 23:39:06,49.1447,56.4872,light snow,20.26,96,100,5.66
448,Teruel,ES,2022-02-07 23:39:07,40.6667,-0.6667,broken clouds,39.16,87,66,0.98
449,Lampa,CL,2022-02-07 23:39:08,-33.2833,-70.9,clear sky,79.63,34,0,14.97
450,Kattivakkam,IN,2022-02-07 23:36:46,13.2167,80.3167,broken clouds,78.08,77,55,3.98
451,Grenada,ES,2022-02-07 23:38:09,37.1882,-3.6067,clear sky,52.11,79,0,0.0
452,Kargasok,RU,2022-02-07 23:39:09,59.0556,80.8572,broken clouds,-15.79,100,51,4.74
453,Rio Muerto,MX,2022-02-07 23:39:09,27.4167,-110.2333,clear sky,82.92,35,0,15.52
454,Northam,GB,2022-02-07 23:39:10,51.0333,-4.2167,overcast clouds,51.91,88,100,17.11
455,Xinmin,CN,2022-02-07 23:39:10,41.9908,122.8253,light snow,12.45,67,3,2.59
456,Espanola,US,2022-02-07 23:39:11,35.9911,-106.0806,clear sky,44.55,70,1,4.56
457,Chor,PK,2022-02-07 23:39:12,25.5167,69.7667,clear sky,65.05,33,0,6.42
458,Cascais,PT,2022-02-07 23:36:27,38.6979,-9.4215,clear sky,59.97,45,0,10.0
459,Poum,NC,2022-02-07 23:35:25,-20.2333,164.0167,overcast clouds,81.21,89,96,33.78
460,Willowmore,ZA,2022-02-07 23:40:13,-33.2926,23.4895,scattered clouds,71.92,44,26,3.91
461,Port Macquarie,AU,2022-02-07 23:36:07,-31.4333,152.9167,overcast clouds,71.56,63,86,7.52
462,Canmore,CA,2022-02-07 23:40:14,51.0834,-115.3521,few clouds,43.25,55,13,6.91
463,Yarada,IN,2022-02-07 23:40:15,17.65,83.2667,mist,70.12,88,40,2.3
464,Pindiga,NG,2022-02-07 23:40:16,9.9833,10.9333,few clouds,70.86,24,18,11.34
465,Changde,CN,2022-02-07 23:40:16,29.0464,111.6783,broken clouds,31.37,92,75,4.12
466,Kabanjahe,ID,2022-02-07 23:40:17,3.1001,98.4908,overcast clouds,61.56,92,100,1.23
467,Lima,PE,2022-02-07 23:38:53,-12.0432,-77.0282,clear sky,72.9,69,0,9.22
468,Yerbogachen,RU,2022-02-07 23:40:18,61.2767,108.0108,overcast clouds,-20.72,100,99,4.97
469,Pavlivka,UA,2022-02-07 23:40:19,49.4414,28.4596,snow,32.65,98,100,15.37
470,Leningradskiy,RU,2022-02-07 23:40:19,69.3833,178.4167,clear sky,-26.61,94,6,4.79
471,Bilibino,RU,2022-02-07 23:40:20,68.0546,166.4372,clear sky,-15.81,77,5,4.14
472,Berlevag,NO,2022-02-07 23:40:20,70.8578,29.0864,overcast clouds,22.98,92,99,15.1
473,Hellvik,NO,2022-02-07 23:40:21,59.9156,5.781,light rain,45.28,96,100,12.64
474,Mabaruma,GY,2022-02-07 23:40:21,8.2,-59.7833,overcast clouds,74.26,86,86,4.74
475,Greenwood,US,2022-02-07 23:40:21,34.1668,-82.1165,overcast clouds,43.77,67,100,0.0
476,Roebourne,AU,2022-02-07 23:40:22,-20.7833,117.1333,overcast clouds,79.3,80,100,21.05
477,Port Hardy,CA,2022-02-07 23:39:11,50.6996,-127.4199,broken clouds,46.58,87,75,10.36
478,El Sobrante,US,2022-02-07 23:40:23,37.9772,-122.2953,clear sky,72.77,45,0,4.0
479,Beloha,MG,2022-02-07 23:36:55,-25.1667,45.05,overcast clouds,80.02,66,100,21.88
480,Kaohsiung,TW,2022-02-07 23:40:23,22.6163,120.3133,broken clouds,64.35,84,75,8.05
481,Orange Cove,US,2022-02-07 23:40:24,36.6244,-119.3137,clear sky,73.45,32,0,3.49
482,Dvorichna,UA,2022-02-07 23:40:24,49.8496,37.6857,overcast clouds,34.9,100,100,9.71
483,Peniche,PT,2022-02-07 23:40:25,39.3558,-9.3811,clear sky,58.48,61,0,5.97
